,PID,Longitude,Latitude,Neighborhood
2392,914465020,-93.606944,41.996888,Mitchel
2393,914465055,-93.607055,41.997119,Mitchel
2394,914465060,-93.607121,41.997124,Mitchel
2395,914467040,-93.604947,41.99706,Mitchel
2396,914467050,-93.60489,41.997062,Mitchel
2397,914474020,-93.603671,41.995987,Mitchel
2398,914474070,-93.603717,41.99539,Mitchel
2399,914475010,-93.604716,41.997067,Mitchel
2400,914475020,-93.604549,41.997069,Mitchel
2401,914475030,-93.604491,41.997069,Mitchel
2402,914475090,-93.602823,41.997052,Mitchel
2403,914476010,-93.604548,41.996919,Mitchel
2404,914476020,-93.604519,41.996919,Mitchel
2405,914476050,-93.603173,41.996907,Mitchel
2406,914476130,-93.601191,41.995702,Mitchel
2407,914476330,-93.602505,41.995931,Mitchel
2408,914476380,-93.602356,41.995905,Mitchel
2409,914476450,-93.602429,41.995991,Mitchel
2410,914476520,-93.603972,41.996065,Mitchel
2411,914478020,-93.60104,41.995512,Mitchel
2412,914478045,-93.600797,41.994784,Mitchel
2413,914478100,-93.601779,41.994188,Mitchel
2414,914478110,-93.602002,41.994013,Mitchel
2415,916125360,-93.657894,41.997741,Timber
2416,916125425,-93.658875,41.998543,Timber
2417,916176125,-93.652119,42.00138,Timber
2418,916225130,-93.644527,42.004509,Timber
2419,916226030,-93.639793,42.00514,Timber
2420,916226090,-93.63966,42.005692,Timber
2421,916252170,-93.645586,42.000966,GrnHill
2422,916253320,-93.647403,42.001694,GrnHill
2423,916326010,-93.649773,41.997906,Timber
2424,916326040,-93.649757,41.99854,Timber
2425,916326090,-93.6494462,42.0004101,Timber
2426,916380060,-93.653122,41.995141,Timber
2427,916380070,-93.65315,41.995027,Timber
2428,916382100,-93.651867,41.993759,Timber
2429,916382110,-93.653039,41.994727,Timber
2430,916384080,-93.650561,41.9941,Timber
2431,916386010,-93.649203,41.995346,Timber
2432,916386040,-93.649198,41.995142,Timber
2433,916386060,-93.649096,41.994284,Timber
2434,916386080,-93.649475,41.993751,Timber
2435,916386140,-93.650453,41.994695,Timber
2436,916402015,-93.644679,41.999812,Timber
2437,916402115,-93.646054,41.999575,Timber
2438,916402125,-93.646099,41.999553,Timber
2439,916402215,-93.6470597,41.9976055,Timber
2440,916403010,-93.646455,41.997684,Timber
2441,916403020,-93.646575,41.998023,Timber
2442,916403040,-93.646617,41.998023,Timber
2443,916403130,-93.646172,41.999342,Timber
2444,916403200,-93.644884,41.998952,Timber
2445,916403230,-93.64427,41.998554,Timber
2446,916403250,-93.6446004,41.9981656,Timber
2447,916403290,-93.644366,41.997992,Timber
2448,916455010,-93.646782,41.997364,Timber
2449,916455050,-93.646791,41.997126,Timber
2450,916455070,-93.646793,41.996327,Timber
2451,916455110,-93.646788,41.996089,Timber
2452,916455120,-93.646726,41.995512,Timber
2453,916455150,-93.646894,41.995508,Timber
2454,916455170,-93.647645,41.995489,Timber
2455,916460020,-93.646634,41.997299,Timber
2456,916460060,-93.646645,41.99639,Timber
2457,916460070,-93.646643,41.996331,Timber
2458,916475020,-93.647585,41.995341,Timber
2459,916475040,-93.646816,41.995359,Timber
2460,916475100,-93.646758,41.994347,Timber
2461,916475110,-93.646814,41.99435,Timber
2462,916477020,-93.647834,41.99423,Timber
2463,916477060,-93.647199,41.993986,Timber
2464,917425190,-93.662162,41.997352,Timber
2465,921126030,-93.653218,41.99312,Timber
2466,921128020,-93.652495,41.992989,Timber
2467,921128050,-93.651703,41.992964,Timber
2468,921201060,-93.647214,41.993611,Timber
2469,921205030,-93.64898,41.993258,Timber
2470,921205070,-93.647569,41.993261,Timber
2471,923125030,-93.610268,41.99222,Mitchel
2472,923201020,-93.60743,41.99321,Mitchel
2473,923201100,-93.6042638,41.9935397,Mitchel
2474,923202025,-93.608343,41.99329,Mitchel
2475,923202060,-93.608359,41.992193,Mitchel
2476,923202105,-93.608372,41.990934,Mitchel
2477,923202137,-93.610145,41.990054,Mitchel
2478,923202220,-93.610118,41.992318,Mitchel
2479,923203010,-93.608192,41.993356,Mitchel
2480,923203090,-93.608195,41.993173,Mitchel
2481,923203100,-93.608195,41.99315,Mitchel
2482,923203110,-93.608196,41.993128,Mitchel
2483,923203140,-93.608197,41.993059,Mitchel
2484,923203190,-93.60821,41.992122,Mitchel
2485,923204040,-93.606374,41.993185,Mitchel
2486,923204050,-93.605507,41.993107,Mitchel
2487,923204140,-93.6072813,41.9927922,Mitchel
2488,923204150,-93.607622,41.993253,Mitchel
2489,923205015,-93.608223,41.991004,Mitchel
2490,923205025,-93.607395,41.991211,Mitchel
2491,923225040,-93.605355,41.992917,MeadowV
2492,923225050,-93.605354,41.99284,MeadowV
2493,923225080,-93.605351,41.99261,MeadowV
2494,923225150,-93.604649,41.991372,MeadowV
2495,923225190,-93.604391,41.990993,MeadowV
2496,923225200,-93.604184,41.990899,MeadowV
2497,923225240,-93.603922,41.990523,MeadowV
2498,923225260,-93.603518,41.991731,MeadowV
2499,923225300,-93.60359,41.991861,MeadowV
2500,923225310,-93.603601,41.991883,MeadowV
2501,923225360,-93.604252,41.991786,MeadowV
2502,923225370,-93.604269,41.991779,MeadowV
2503,923225390,-93.604318,41.991758,MeadowV
2504,923225440,-93.604425,41.991876,MeadowV
2505,923225490,-93.604218,41.992919,Mitchel
2506,923225510,-93.604279,41.993062,Mitchel
2507,923226150,-93.601089,41.991574,Mitchel
2508,923226180,-93.603181,41.992303,MeadowV
2509,923226250,-93.603435,41.992212,MeadowV
2510,923226270,-93.603479,41.992185,MeadowV
2511,923226290,-93.603524,41.992159,MeadowV
2512,923226300,-93.603546,41.992145,MeadowV
2513,923226320,-93.60359,41.992119,MeadowV
2514,923227030,-93.601444,41.993249,Mitchel
2515,923227080,-93.600636,41.9928219,Mitchel
2516,923227100,-93.600439,41.991708,Mitchel
2517,923228080,-93.603178,41.992133,MeadowV
2518,923228110,-93.603111,41.99217,MeadowV
2519,923228150,-93.601975,41.992539,MeadowV
2520,923228200,-93.601862,41.992516,MeadowV
2521,923228210,-93.601844,41.992497,MeadowV
2522,923228220,-93.601827,41.992479,MeadowV
2523,923228230,-93.60176,41.991786,MeadowV
2524,923228250,-93.601507,41.991709,MeadowV
2525,923228260,-93.601615,41.99171,MeadowV
2526,923228270,-93.601806,41.9917,MeadowV
2527,923228290,-93.602094,41.991641,MeadowV
2528,923228370,-93.603398,41.991824,MeadowV
2529,923228390,-93.603422,41.991868,MeadowV
2530,923228420,-93.603458,41.991933,MeadowV
2531,923229010,-93.604923,41.991612,Mitchel
2532,923229040,-93.604644,41.991098,Mitchel
2533,923229100,-93.604521,41.989581,Mitchel
2534,923229110,-93.6044746,41.9900428,Mitchel
2535,923229140,-93.60678,41.990264,Mitchel
2536,923230010,-93.604524,41.989488,Mitchel
2537,923230120,-93.602559,41.991144,Mitchel
2538,923230180,-93.6015199,41.991371,Mitchel
2539,923230190,-93.601449,41.991558,Mitchel
2540,923230200,-93.601127,41.991365,Mitchel
2541,923250060,-93.6086884,41.9887374,Mitchel
2542,923250210,-93.610109,41.988675,Mitchel
2543,923251080,-93.606856,41.988729,Mitchel
2544,923251180,-93.606842,41.987686,Mitchel
2545,923252075,-93.606688,41.987535,Mitchel
2546,923252080,-93.604858,41.987606,Mitchel
2547,923252100,-93.6051072,41.987109,Mitchel
2548,923275010,-93.605119,41.989768,Mitchel
2549,923275040,-93.604928,41.988776,Mitchel
2550,923275080,-93.604776,41.988964,Mitchel
2551,923275090,-93.604761,41.988934,Mitchel
2552,923275140,-93.603867,41.988222,Mitchel
2553,923275200,-93.604146,41.98822,Mitchel
2554,923276030,-93.6035354,41.9889358,Mitchel
2555,923276100,-93.60268,41.988314,Mitchel
2556,923276180,-93.6030815,41.9881729,Mitchel
2557,923276250,-93.6030339,41.98766,Mitchel
2558,923276260,-93.602777,41.987659,Mitchel
2559,923277030,-93.603917,41.98811,Mitchel
2560,923277040,-93.603916,41.988076,Mitchel
2561,923277080,-93.603886,41.987289,Mitchel
2562,923400025,-93.609453,41.986502,Mitchel
2563,923400040,-93.608291,41.98658,Mitchel
2564,923400110,-93.606925,41.986509,Mitchel
2565,923400125,-93.606847,41.98651,Mitchel
2566,923400150,-93.606641,41.98651,Mitchel
2567,923425030,-93.604858,41.986588,Mitchel
2568,923426010,-93.603722,41.986498,Mitchel
2569,923426070,-93.600582,41.986647,Mitchel
2570,924100020,-93.600066,41.991885,Mitchel
2571,924100040,-93.599866,41.991493,Mitchel
2572,924100050,-93.599791,41.9913,Mitchel
2573,924100060,-93.600191,41.99095,Mitchel
2574,924100070,-93.60019,41.990921,Mitchel
2575,924151040,-93.600006,41.989848,Mitchel
2576,924151050,-93.599996,41.989265,Mitchel
2577,924152030,-93.600147,41.989185,Mitchel
2578,1007100110,-93.577427,42.022745,IDOTRR
