,PID,Longitude,Latitude,Neighborhood,Address,NeighborhoodFullname,Directions,BldgType,GarageCars
260,527451330,-93.627536,42.051684,BrDale,1342 BARKLEY CT,Briardale,North,Twnhs,1.0
261,527451380,-93.627366,42.051691,BrDale,1326 BARKLEY CT,Briardale,North,Twnhs,1.0
262,527451400,-93.627309,42.051687,BrDale,1318 BARKLEY CT,Briardale,North,TwnhsE,1.0
263,527451410,-93.62728,42.051685,BrDale,1314 BARKLEY CT,Briardale,North,Twnhs,1.0
264,527451450,-93.629877,42.051672,BrDale,1464 BRECKINRIDGE CT,Briardale,North,Twnhs,1.0
265,527451460,-93.629846,42.051673,BrDale,1460 BRECKINRIDGE CT,Briardale,North,Twnhs,1.0
266,527451520,-93.629516,42.051664,BrDale,1436 BRECKINRIDGE CT,Briardale,North,Twnhs,1.0
267,527451540,-93.629456,42.051661,BrDale,1428 BRECKINRIDGE CT,Briardale,North,Twnhs,1.0
268,527451550,-93.629425,42.051659,BrDale,1424 BRECKINRIDGE CT,Briardale,North,Twnhs,1.0
269,527451640,-93.629851,42.051823,BrDale,1461 BRECKINRIDGE CT,Briardale,North,Twnhs,1.0
270,527451650,-93.629881,42.051822,BrDale,1465 BRECKINRIDGE CT,Briardale,North,Twnhs,1.0
271,527452060,-93.627244,42.050615,NPkVill,2953 NORTHWESTERN AVE,Northpark Villa,North,TwnhsE,2.0
272,527452070,-93.627169,42.050595,NPkVill,2951 NORTHWESTERN AVE,Northpark Villa,North,TwnhsE,2.0
273,527452100,-93.627238,42.050397,NPkVill,2943 NORTHWESTERN AVE,Northpark Villa,North,TwnhsE,2.0
274,527452190,-93.627232,42.049672,NPkVill,2921 NORTHWESTERN AVE,Northpark Villa,North,TwnhsE,2.0
275,527452290,-93.628857,42.048947,NAmes,1401 JOHNSON ST,North Ames,North,1Fam,1.0
276,527452310,-93.62895,42.048946,NAmes,1413 JOHNSON ST,North Ames,North,1Fam,1.0
277,527453010,-93.624575,42.05057,NPkVill,1001 KENNEDY ST,Northpark Villa,North,TwnhsE,2.0
278,527453050,-93.624729,42.050705,NPkVill,1015 KENNEDY ST,Northpark Villa,North,TwnhsE,2.0
279,527453060,-93.624748,42.050705,NPkVill,1017 KENNEDY ST,Northpark Villa,North,Twnhs,2.0
280,527453070,-93.624767,42.050705,NPkVill,1019 KENNEDY ST,Northpark Villa,North,Twnhs,1.0
281,527453130,-93.625924,42.050683,NPkVill,1113 KENNEDY ST,Northpark Villa,North,Twnhs,2.0
282,527453140,-93.625945,42.050682,NPkVill,1115 KENNEDY ST,Northpark Villa,North,Twnhs,2.0
283,527453150,-93.625966,42.050681,NPkVill,1117 KENNEDY ST,Northpark Villa,North,Twnhs,1.0
284,527453160,-93.625986,42.05068,NPkVill,1119 KENNEDY ST,Northpark Villa,North,TwnhsE,2.0
285,527454050,-93.625918,42.050533,NPkVill,1112 KENNEDY ST,Northpark Villa,North,TwnhsE,2.0
286,527454120,-93.625848,42.050257,NPkVill,1117 JOHNSON ST,Northpark Villa,North,Twnhs,2.0
287,527454130,-93.625846,42.050213,NPkVill,1119 JOHNSON ST,Northpark Villa,North,Twnhs,2.0
288,527454200,-93.625848,42.049811,NPkVill,1139 JOHNSON ST,Northpark Villa,North,Twnhs,2.0
289,527455030,-93.625672,42.049996,NPkVill,1128 JOHNSON ST,Northpark Villa,North,Twnhs,1.0
290,527455050,-93.625688,42.05009,NPkVill,1124 JOHNSON ST,Northpark Villa,North,TwnhsE,2.0
291,527455060,-93.62569,42.050134,NPkVill,1122 JOHNSON ST,Northpark Villa,North,Twnhs,2.0
292,527455080,-93.625696,42.050222,NPkVill,1118 JOHNSON ST,Northpark Villa,North,TwnhsE,2.0
293,527455090,-93.625707,42.050397,NPkVill,1110 JOHNSON ST,Northpark Villa,North,TwnhsE,1.0
294,527455100,-93.625709,42.050441,NPkVill,1108 JOHNSON ST,Northpark Villa,North,Twnhs,2.0
295,527455240,-93.6256036,42.0488934,NAmes,1111 28TH ST,North Ames,North,1Fam,1.0
296,527455250,-93.6257971,42.0488205,NAmes,1115 28TH ST,North Ames,North,1Fam,1.0
297,527455270,-93.62649,42.04845,NAmes,2804 NORTHWESTERN AVE,North Ames,North,1Fam,1.0
298,527455280,-93.626521,42.048486,NAmes,2810 NORTHWESTERN AVE,North Ames,North,1Fam,2.0
299,528102010,-93.658864,42.061472,NridgHt,4205 WEMBLEY AVE,Northridge Heights,North West,1Fam,3.0
300,528102030,-93.658873,42.062046,NridgHt,4221 WEMBLEY AVE,Northridge Heights,North West,1Fam,3.0
301,528102040,-93.658877,42.0623099,NridgHt,4303 WEMBLEY AVE,Northridge Heights,North West,1Fam,3.0
302,528102140,-93.6562749,42.063304,NridgHt,3209 SEDWICK ST,Northridge Heights,North West,1Fam,3.0
303,528104010,-93.654243,42.063141,NridgHt,3131 SEDWICK ST,Northridge Heights,North West,1Fam,3.0
304,528106010,-93.658226,42.061901,NridgHt,3332 STOCKBURY ST,Northridge Heights,North West,1Fam,3.0
305,528106020,-93.657828,42.061902,NridgHt,3324 STOCKBURY ST,Northridge Heights,North West,1Fam,3.0
306,528106070,-93.657483,42.06128,NridgHt,3209 WESTON DR,Northridge Heights,North West,1Fam,2.0
307,528106110,-93.657967,42.061284,NridgHt,3331 WESTON DR,Northridge Heights,North West,1Fam,3.0
308,528106120,-93.657991,42.061284,NridgHt,3337 WESTON DR,Northridge Heights,North West,1Fam,3.0
309,528108010,-93.654241,42.062991,NridgHt,3130 SEDWICK ST,Northridge Heights,North West,1Fam,3.0
310,528108020,-93.654144,42.062992,NridgHt,3122 SEDWICK ST,Northridge Heights,North West,1Fam,3.0
311,528108040,-93.653955,42.062994,NridgHt,3106 SEDWICK ST,Northridge Heights,North West,1Fam,3.0
312,528108070,-93.652863,42.062942,NridgHt,3012 SEDWICK ST,Northridge Heights,North West,1Fam,3.0
313,528108120,-93.653201,42.062352,NridgHt,3033 STOCKBURY ST,Northridge Heights,North West,1Fam,3.0
314,528108130,-93.654439,42.062258,NridgHt,3107 STOCKBURY ST,Northridge Heights,North West,1Fam,3.0
315,528110010,-93.658224,42.062776,NridgHt,3332 SEDWICK ST,Northridge Heights,North West,1Fam,3.0
316,528110020,-93.657835,42.062789,NridgHt,3326 SEDWICK ST,Northridge Heights,North West,1Fam,3.0
317,528110040,-93.6570542,42.0628153,NridgHt,3308 SEDWICK ST,Northridge Heights,North West,1Fam,3.0
318,528110070,-93.6562861,42.0624082,NridgHt,3207 STOCKBURY ST,Northridge Heights,North West,1Fam,3.0
319,528110100,-93.657444,42.062434,NridgHt,3313 STOCKBURY ST,Northridge Heights,North West,1Fam,3.0
320,528110110,-93.657832,42.062432,NridgHt,3323 STOCKBURY ST,Northridge Heights,North West,1Fam,3.0
321,528112020,-93.654645,42.062109,NridgHt,3120 STOCKBURY ST,Northridge Heights,North West,1Fam,3.0
322,528112040,-93.654437,42.062108,NridgHt,3106 STOCKBURY ST,Northridge Heights,North West,1Fam,3.0
323,528112150,-93.65331,42.061504,NridgHt,3125 WESTON DR,Northridge Heights,North West,1Fam,3.0
324,528114010,-93.657984,42.061134,NridgHt,3334 WESTON DR,Northridge Heights,North West,1Fam,3.0
325,528114040,-93.657889,42.061133,NridgHt,3310 WESTON DR,Northridge Heights,North West,1Fam,3.0
326,528114050,-93.657524,42.061131,NridgHt,3218 WESTON DR,Northridge Heights,North West,1Fam,3.0
327,528116010,-93.658854,42.060934,NridgHt,4115 WEMBLEY AVE,Northridge Heights,North West,1Fam,3.0
328,528116030,-93.658788,42.060342,NridgHt,4017 WEMBLEY AVE,Northridge Heights,North West,1Fam,3.0
329,528118010,-93.657118,42.060272,NridgHt,3335 PRESTON CIR,Northridge Heights,North West,1Fam,3.0
330,528118020,-93.657149,42.060271,NridgHt,3327 PRESTON CIR,Northridge Heights,North West,1Fam,3.0
331,528118030,-93.657188,42.06027,NridgHt,3317 PRESTON CIR,Northridge Heights,North West,1Fam,3.0
332,528118040,-93.657211,42.06027,NridgHt,3311 PRESTON CIR,Northridge Heights,North West,1Fam,3.0
333,528118050,-93.657235,42.060269,NridgHt,3305 PRESTON CIR,Northridge Heights,North West,1Fam,3.0
334,528118090,-93.656801,42.060427,NridgHt,3316 PRESTON CIR,Northridge Heights,North West,1Fam,4.0
335,528120010,-93.6554248,42.061133,NridgHt,4120 VALLEY VIEW RD,Northridge Heights,North West,1Fam,2.0
336,528120020,-93.653152,42.061382,NridgHt,3120 WESTON DR,Northridge Heights,North West,1Fam,3.0
337,528120030,-93.652884,42.061437,NridgHt,3112 WESTON DR,Northridge Heights,North West,1Fam,3.0
338,528120110,-93.653016,42.060835,NridgHt,3011 BECKLEY ST,Northridge Heights,North West,1Fam,3.0
339,528120120,-93.65332,42.0608079,NridgHt,3019 BECKLEY ST,Northridge Heights,North West,1Fam,3.0
340,528120130,-93.65369,42.060766,NridgHt,3101 BECKLEY ST,Northridge Heights,North West,1Fam,3.0
341,528120150,-93.654689,42.060576,NridgHt,3115 BECKLEY ST,Northridge Heights,North West,1Fam,3.0
342,528120160,-93.654724,42.060576,NridgHt,3121 BECKLEY ST,Northridge Heights,North West,1Fam,3.0
343,528120170,-93.65476,42.060575,NridgHt,3127 BECKLEY ST,Northridge Heights,North West,1Fam,3.0
344,528138010,-93.652084,42.061678,NridgHt,2908 WESTON DR,Northridge Heights,North West,1Fam,3.0
345,528138020,-93.652336,42.060879,NridgHt,4112 HASTINGS AVE,Northridge Heights,North West,1Fam,3.0
346,528138060,-93.652307,42.060298,NridgHt,4020 HASTINGS AVE,Northridge Heights,North West,1Fam,2.0
347,528142020,-93.654734,42.060425,NridgHt,3122 BECKLEY ST,Northridge Heights,North West,1Fam,3.0
348,528142040,-93.654652,42.060426,NridgHt,3108 BECKLEY ST,Northridge Heights,North West,1Fam,3.0
349,528142070,-93.6531488,42.060377,NridgHt,3016 BECKLEY ST,Northridge Heights,North West,1Fam,3.0
350,528142090,-93.652724,42.060178,NridgHt,4017 HASTINGS AVE,Northridge Heights,North West,1Fam,3.0
351,528142110,-93.643412,42.061544,NridgHt,3049 HARRISON RD,Northridge Heights,North West,1Fam,3.0
352,528142130,-93.6541267,42.0599123,NridgHt,3107 HARRISON RD,Northridge Heights,North West,1Fam,3.0
353,528142140,-93.654443,42.0599011,NridgHt,3113 HARRISON RD,Northridge Heights,North West,1Fam,3.0
354,528142150,-93.6547754,42.0598989,NridgHt,3119 HARRISON RD,Northridge Heights,North West,1Fam,2.0
355,528150040,-93.657492,42.06113,NridgHt,3210 WESTON DR,Northridge Heights,North West,1Fam,3.0
356,528150070,-93.655051,42.059617,NridgHt,4101 VALLEY VIEW RD,Northridge Heights,North West,1Fam,3.0
357,528150080,-93.654997,42.059636,NridgHt,4017 VALLEY VIEW RD,Northridge Heights,North West,1Fam,3.0
358,528150090,-93.655461,42.059825,NridgHt,3203 HARRISON RD,Northridge Heights,North West,1Fam,3.0
359,528150110,-93.656249,42.059761,NridgHt,3215 HARRISON RD,Northridge Heights,North West,1Fam,3.0
360,528150120,-93.6565389,42.059677,NridgHt,3305 HARRISON RD,Northridge Heights,North West,1Fam,3.0
361,528164040,-93.657883,42.058544,NridgHt,3332 FOXLEY DR,Northridge Heights,North West,1Fam,3.0
362,528164060,-93.656958,42.058484,NridgHt,3320 FOXLEY DR,Northridge Heights,North West,1Fam,3.0
363,528166060,-93.65604,42.059241,NridgHt,3214 HARRISON RD,Northridge Heights,North West,1Fam,3.0
364,528166090,-93.65486,42.058782,NridgHt,3201 FOXLEY DR,Northridge Heights,North West,1Fam,3.0
365,528166120,-93.65572,42.058683,NridgHt,3301 FOXLEY DR,Northridge Heights,North West,1Fam,3.0
366,528166150,-93.65699,42.058634,NridgHt,3321 FOXLEY DR,Northridge Heights,North West,1Fam,3.0
367,528168030,-93.6545189,42.058886,NridgHt,3902 VALLEY VIEW RD,Northridge Heights,North West,1Fam,3.0
368,528168040,-93.6545189,42.058619,NridgHt,3818 VALLEY VIEW RD,Northridge Heights,North West,1Fam,3.0
369,528170040,-93.653084,42.05869,NridgHt,3108 ROXBORO DR,Northridge Heights,North West,1Fam,3.0
370,528170070,-93.652549,42.058573,NridgHt,3026 ROXBORO DR,Northridge Heights,North West,1Fam,3.0
371,528172020,-93.650626,42.059216,NridgHt,3038 HARRISON RD,Northridge Heights,North West,1Fam,2.0
372,528172050,-93.650499,42.059202,NridgHt,3020 HARRISON RD,Northridge Heights,North West,1Fam,3.0
373,528172060,-93.65048,42.0592,NridgHt,3016 HARRISON RD,Northridge Heights,North West,1Fam,3.0
374,528172070,-93.65045,42.059197,NridgHt,3010 HARRISON RD,Northridge Heights,North West,1Fam,2.0
375,528172080,-93.651216,42.058649,NridgHt,3003 ROXBORO DR,Northridge Heights,North West,1Fam,3.0
376,528172150,-93.6534099,42.059017,NridgHt,3105 ROXBORO DR,Northridge Heights,North West,1Fam,3.0
377,528174010,-93.649838,42.059175,NridgHt,2922 HARRISON RD,Northridge Heights,North West,TwnhsE,2.0
378,528174020,-93.649828,42.059175,NridgHt,2920 HARRISON RD,Northridge Heights,North West,Twnhs,2.0
379,528174030,-93.649808,42.059176,NridgHt,2916 HARRISON RD,Northridge Heights,North West,Twnhs,2.0
380,528174040,-93.649798,42.059176,NridgHt,2914 HARRISON RD,Northridge Heights,North West,TwnhsE,2.0
381,528174050,-93.649779,42.059177,NridgHt,2910 HARRISON RD,Northridge Heights,North West,TwnhsE,2.0
382,528174060,-93.649743,42.059179,NridgHt,2908 HARRISON RD,Northridge Heights,North West,Twnhs,2.0
383,528174070,-93.649723,42.059183,NridgHt,2904 HARRISON RD,Northridge Heights,North West,Twnhs,2.0
384,528174080,-93.649714,42.059184,NridgHt,2902 HARRISON RD,Northridge Heights,North West,TwnhsE,2.0
385,528175050,-93.650258,42.058339,NridgHt,2907 ROXBORO DR,Northridge Heights,North West,TwnhsE,2.0
386,528175060,-93.650244,42.058336,NridgHt,2905 ROXBORO DR,Northridge Heights,North West,Twnhs,2.0
387,528176010,-93.656067,42.058599,NridgHt,3807 BRIDGEPORT DR,Northridge Heights,North West,1Fam,3.0
388,528176070,-93.654853,42.057102,NridgHt,3701 BRIDGEPORT DR,Northridge Heights,North West,1Fam,3.0
389,528178010,-93.6552449,42.05851,NridgHt,3815 VALLEY VIEW RD,Northridge Heights,North West,1Fam,3.0
390,528178070,-93.655587,42.057028,NridgHt,3728 BRIDGEPORT DR,Northridge Heights,North West,1Fam,3.0
391,528178090,-93.654914,42.058694,NridgHt,3210 FOXLEY DR,Northridge Heights,North West,1Fam,3.0
392,528180070,-93.654121,42.057164,NridgHt,3039 BURNHAM DR,Northridge Heights,North West,TwnhsE,2.0
393,528180080,-93.654138,42.057164,NridgHt,3033 BURNHAM DR,Northridge Heights,North West,TwnhsE,2.0
394,528180110,-93.654187,42.057164,NridgHt,3015 BURNHAM DR,Northridge Heights,North West,TwnhsE,3.0
395,528180130,-93.654215,42.057089,NridgHt,3005 BURNHAM DR,Northridge Heights,North West,TwnhsE,2.0
396,528181010,-93.649744,42.0582,NridgHt,2926 ROXBORO DR,Northridge Heights,North West,TwnhsE,2.0
397,528181040,-93.649525,42.058238,NridgHt,2914 ROXBORO DR,Northridge Heights,North West,TwnhsE,2.0
398,528181050,-93.649447,42.058252,NridgHt,2910 ROXBORO DR,Northridge Heights,North West,TwnhsE,2.0
399,528181060,-93.649397,42.05826,NridgHt,2908 ROXBORO DR,Northridge Heights,North West,Twnhs,2.0
400,528181070,-93.649319,42.058276,NridgHt,2904 ROXBORO DR,Northridge Heights,North West,Twnhs,2.0
401,528181080,-93.649291,42.058284,NridgHt,2902 ROXBORO DR,Northridge Heights,North West,TwnhsE,2.0
402,528186010,-93.654405,42.057019,NridgHt,3140 BURNHAM DR,Northridge Heights,North West,1Fam,3.0
403,528186030,-93.653868,42.056766,NridgHt,3126 BURNHAM DR,Northridge Heights,North West,TwnhsE,2.0
404,528186050,-93.653414,42.056827,NridgHt,3116 BURNHAM DR,Northridge Heights,North West,TwnhsE,2.0
405,528186080,-93.652769,42.0570189,NridgHt,3102 BURNHAM DR,Northridge Heights,North West,TwnhsE,2.0
406,528186090,-93.652565,42.057124,NridgHt,3044 BURNHAM DR,Northridge Heights,North West,TwnhsE,2.0
407,528186110,-93.65414,42.057164,NridgHt,3032 BURNHAM DR,Northridge Heights,North West,TwnhsE,2.0
408,528186160,-93.651163,42.057179,NridgHt,3703 CHILTON AVE,Northridge Heights,North West,TwnhsE,2.0
409,528186170,-93.6514243,42.0571198,NridgHt,3629 CHILTON AVE,Northridge Heights,North West,TwnhsE,2.0
410,528186180,-93.6514849,42.056983,NridgHt,3623 CHILTON AVE,Northridge Heights,North West,TwnhsE,2.0
411,528188020,-93.651014,42.057277,NridgHt,3712 CHILTON AVE,Northridge Heights,North West,TwnhsE,2.0
412,528188040,-93.650617,42.05758,NridgHt,3717 ASHTON DR,Northridge Heights,North West,TwnhsE,2.0
413,528188060,-93.650238,42.057467,NridgHt,3716 ASHTON DR,Northridge Heights,North West,Twnhs,2.0
414,528188090,-93.649997,42.057468,NridgHt,3715 FARNHAM DR,Northridge Heights,North West,Twnhs,2.0
415,528188120,-93.651013,42.057181,NridgHt,3702 CHILTON AVE,Northridge Heights,North West,Twnhs,2.0
416,528188150,-93.650607,42.057094,NridgHt,3705 ASHTON DR,Northridge Heights,North West,Twnhs,2.0
417,528188160,-93.650608,42.057209,NridgHt,3709 ASHTON DR,Northridge Heights,North West,TwnhsE,2.0
418,528190010,-93.65089,42.056616,NridgHt,3602 FARNHAM DR,Northridge Heights,North West,TwnhsE,2.0
419,528218020,-93.646429,42.063381,Gilbert,4309 CRESTMOOR AVE,Gilbert,North,1Fam,2.0
420,528218060,-93.645841,42.062442,Gilbert,4221 CRESTMOOR AVE,Gilbert,North,1Fam,2.0
421,528218090,-93.645752,42.06232,Gilbert,4209 CRESTMOOR AVE,Gilbert,North,1Fam,2.0
422,528218100,-93.64573,42.062279,Gilbert,4205 CRESTMOOR AVE,Gilbert,North,1Fam,2.0
423,528218150,-93.644356,42.061928,Gilbert,4103 CRESTMOOR AVE,Gilbert,North,1Fam,2.0
424,528220040,-93.64466,42.063183,Gilbert,2719 LAUREL ST,Gilbert,North,1Fam,2.0
425,528221050,-93.6443,42.062067,Gilbert,4102 CRESTMOOR AVE,Gilbert,North,1Fam,2.0
426,528221060,-93.644457,42.062058,Gilbert,4110 CRESTMOOR AVE,Gilbert,North,1Fam,2.0
427,528221070,-93.645627,42.062404,Gilbert,4204 CRESTMOOR AVE,Gilbert,North,1Fam,2.0
428,528222010,-93.644213,42.061984,Gilbert,4106 WELBECK DR,Gilbert,North,1Fam,3.0
429,528222020,-93.644306,42.061987,Gilbert,4116 WELBECK DR,Gilbert,North,1Fam,2.0
430,528222050,-93.644375,42.062974,Gilbert,4210 WELBECK DR,Gilbert,North,1Fam,2.0
431,528222090,-93.644366,42.063342,Gilbert,4302 WELBECK DR,Gilbert,North,1Fam,2.0
432,528228270,-93.641795,42.062584,Blmngtn,2421 WESTWIND DR,Bloomington Heights,North,TwnhsE,3.0
433,528228285,-93.641635,42.06257,Blmngtn,2413 WESTWIND DR,Bloomington Heights,North,TwnhsE,2.0
434,528228290,-93.641561,42.062562,Blmngtn,2409 WESTWIND DR,Bloomington Heights,North,TwnhsE,3.0
435,528228295,-93.641515,42.062557,Blmngtn,2407 WESTWIND DR,Bloomington Heights,North,TwnhsE,3.0
436,528228325,-93.641946,42.063298,Blmngtn,2403 LAKESIDE DR,Bloomington Heights,North,TwnhsE,2.0
437,528228340,-93.640287,42.063329,Blmngtn,2313 WESTWIND DR,Bloomington Heights,North,TwnhsE,2.0
438,528228345,-93.640176,42.063336,Blmngtn,2309 WESTWIND DR,Bloomington Heights,North,TwnhsE,3.0
439,528228360,-93.640227,42.063185,Blmngtn,2304 WESTWIND DR,Bloomington Heights,North,TwnhsE,2.0
440,528228375,-93.640513,42.062946,Blmngtn,2314 WESTWIND DR,Bloomington Heights,North,TwnhsE,3.0
441,528228405,-93.640958,42.062299,Blmngtn,2332 WESTWIND DR,Bloomington Heights,North,TwnhsE,3.0
442,528228415,-93.641321,42.062374,Blmngtn,2338 WESTWIND DR,Bloomington Heights,North,TwnhsE,2.0
443,528228430,-93.6419,42.0623,Blmngtn,2404 WESTWIND DR,Bloomington Heights,North,TwnhsE,2.0
444,528228435,-93.642094,42.062305,Blmngtn,2406 WESTWIND DR,Bloomington Heights,North,TwnhsE,2.0
445,528228440,-93.642252,42.062303,Blmngtn,2408 WESTWIND DR,Bloomington Heights,North,TwnhsE,2.0
446,528228445,-93.6424399,42.062285,Blmngtn,2412 WESTWIND DR,Bloomington Heights,North,TwnhsE,2.0
447,528228450,-93.642597,42.062266,Blmngtn,2414 WESTWIND DR,Bloomington Heights,North,TwnhsE,2.0
448,528228455,-93.642911,42.062081,Blmngtn,4106 BRICKMAN AVE,Bloomington Heights,North,TwnhsE,2.0
449,528228460,-93.642914,42.062086,Blmngtn,4108 BRICKMAN AVE,Bloomington Heights,North,TwnhsE,2.0
450,528228465,-93.643039,42.062004,Blmngtn,4105 BRICKMAN AVE,Bloomington Heights,North,1Fam,2.0
451,528228540,-93.642326,42.063301,Blmngtn,2431 LAKESIDE DR,Bloomington Heights,North,1Fam,2.0
452,528228555,-93.642177,42.063301,Blmngtn,2421 LAKESIDE DR,Bloomington Heights,North,1Fam,2.0
453,528228565,-93.642116,42.063301,Blmngtn,2415 LAKESIDE DR,Bloomington Heights,North,TwnhsE,2.0
454,528228580,-93.641522,42.062873,Blmngtn,2420 LAKESIDE DR,Bloomington Heights,North,TwnhsE,3.0
455,528231020,-93.644076,42.061443,Gilbert,3917 WELBECK DR,Gilbert,North,1Fam,2.0
456,528231030,-93.644064,42.061429,Gilbert,3911 WELBECK DR,Gilbert,North,1Fam,2.0
457,528231050,-93.64458,42.060239,Gilbert,3901 WELBECK DR,Gilbert,North,1Fam,2.0
458,528235010,-93.642749,42.061562,Gilbert,4009 BRICKMAN AVE,Gilbert,North,1Fam,2.0
459,528235020,-93.642641,42.061316,Gilbert,4005 BRICKMAN AVE,Gilbert,North,1Fam,2.0
460,528235050,-93.642588,42.060293,Gilbert,3915 BRICKMAN AVE,Gilbert,North,1Fam,2.0
461,528235090,-93.643312,42.059377,Gilbert,3827 BRICKMAN AVE,Gilbert,North,1Fam,2.0
462,528235120,-93.643522,42.059635,Gilbert,3834 WELBECK DR,Gilbert,North,1Fam,2.0
463,528235130,-93.6436049,42.059803,Gilbert,3838 WELBECK DR,Gilbert,North,1Fam,2.0
464,528235160,-93.643961,42.061541,Gilbert,3908 WELBECK DR,Gilbert,North,1Fam,2.0
465,528235180,-93.643964,42.061544,Gilbert,3920 WELBECK DR,Gilbert,North,1Fam,2.0
466,528235190,-93.644094,42.061727,Gilbert,4004 WELBECK DR,Gilbert,North,1Fam,2.0
467,528235200,-93.644106,42.061739,Gilbert,4010 WELBECK DR,Gilbert,North,1Fam,2.0
468,528240020,-93.641781,42.061318,Gilbert,4011 WESTLAWN DR,Gilbert,North,1Fam,2.0
469,528240030,-93.641772,42.061149,Gilbert,4007 WESTLAWN DR,Gilbert,North,1Fam,2.0
470,528240040,-93.641771,42.0609759,Gilbert,4003 WESTLAWN DR,Gilbert,North,1Fam,2.0
471,528240050,-93.641416,42.06132,Gilbert,3917 WESTLAWN DR,Gilbert,North,1Fam,2.0
472,528240060,-93.641488,42.061114,Gilbert,3911 WESTLAWN DR,Gilbert,North,1Fam,2.0
473,528240070,-93.641487,42.060977,Gilbert,3907 WESTLAWN DR,Gilbert,North,1Fam,2.0
474,528240080,-93.641467,42.060836,Gilbert,3903 WESTLAWN DR,Gilbert,North,1Fam,2.0
475,528240130,-93.642447,42.061193,Gilbert,4002 BRICKMAN AVE,Gilbert,North,1Fam,2.0
476,528240150,-93.642626,42.061656,Gilbert,4010 BRICKMAN AVE,Gilbert,North,1Fam,2.0
477,528250010,-93.639977,42.061392,Gilbert,4015 HYDE AVE,Gilbert,North,1Fam,2.0
478,528250020,-93.640051,42.061365,Gilbert,4011 HYDE AVE,Gilbert,North,1Fam,2.0
479,528250030,-93.640051,42.061312,Gilbert,4007 HYDE AVE,Gilbert,North,1Fam,2.0
480,528250040,-93.640065,42.063283,Gilbert,4003 HYDE AVE,Gilbert,North,1Fam,2.0
481,528250060,-93.640211,42.060074,Gilbert,3913 HYDE AVE,Gilbert,North,1Fam,2.0
482,528250070,-93.64021,42.060021,Gilbert,3909 HYDE AVE,Gilbert,North,1Fam,2.0
483,528250100,-93.641325,42.060936,Gilbert,3906 WESTLAWN DR,Gilbert,North,1Fam,2.0
484,528253010,-93.649649,42.058368,NridgHt,2839 ROXBORO DR,Northridge Heights,North West,Twnhs,2.0
485,528275060,-93.642713,42.05865,Gilbert,3817 WESTLAWN DR,Gilbert,North,1Fam,2.0
486,528275070,-93.642813,42.05859,Gilbert,3813 WESTLAWN DR,Gilbert,North,1Fam,2.0
487,528275080,-93.642913,42.05853,Gilbert,3809 WESTLAWN DR,Gilbert,North,1Fam,2.0
488,528275110,-93.64334,42.059181,Gilbert,3814 BRICKMAN AVE,Gilbert,North,1Fam,2.0
489,528275160,-93.642932,42.059481,Gilbert,3838 BRICKMAN AVE,Gilbert,North,1Fam,3.0
490,528280100,-93.641281,42.057905,Gilbert,2403 WELBECK DR,Gilbert,North,1Fam,2.0
491,528280110,-93.641279,42.057981,Gilbert,2409 WELBECK DR,Gilbert,North,1Fam,2.0
492,528280130,-93.641331,42.057986,Gilbert,2427 WELBECK DR,Gilbert,North,1Fam,2.0
493,528280150,-93.642836,42.058401,Gilbert,3808 WESTLAWN DR,Gilbert,North,1Fam,2.0
494,528280180,-93.642397,42.058595,Gilbert,3820 WESTLAWN DR,Gilbert,North,1Fam,2.0
495,528280230,-93.641919,42.059068,Gilbert,3840 WESTLAWN DR,Gilbert,North,1Fam,2.0
496,528290010,-93.6442698,42.0600066,Gilbert,3845 WELBECK DR,Gilbert,North,1Fam,2.0
497,528290030,-93.644251,42.059605,Gilbert,3837 WELBECK DR,Gilbert,North,1Fam,2.0
498,528290060,-93.643641,42.059526,Gilbert,3825 WELBECK DR,Gilbert,North,1Fam,2.0
499,528290090,-93.643632,42.059507,Gilbert,3813 WELBECK DR,Gilbert,North,1Fam,2.0
500,528290120,-93.641377,42.057839,Gilbert,2448 WELBECK DR,Gilbert,North,1Fam,2.0
501,528290140,-93.64136,42.057838,Gilbert,2438 WELBECK DR,Gilbert,North,1Fam,2.0
